date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip
46,225279,3,2,2110,7665,1,0,0,4,1360,750,1973,0,2662,14,13
60,695000,3,2,2500,4080,1,0,0,5,1680,820,1922,1956,4217,35,47
52,1220000,4,3,3520,3944,1,0,0,5,2200,1320,1913,0,2155,35,52
32,850000,3,1,1370,3850,1,0,0,5,770,600,1911,1988,1621,35,53
68,1037000,4,3,4440,10660,2,0,0,3,4440,0,2003,0,977,25,37
25,1149000,4,3,5940,11533,2,0,4,3,4950,990,2004,2003,3609,38,38
54,500000,3,1,1190,4750,1,0,0,3,970,220,1940,1996,1832,35,50
18,615000,4,2,2820,13193,1,0,0,3,1860,960,1965,1993,3313,3,5
21,83300,3,2,1370,78408,1,0,0,5,1370,0,1964,0,1986,9,26
47,913000,4,2,3640,10576,2,0,0,3,3640,0,1999,0,2273,33,43
54,597326,4,4,3570,8250,2,0,0,3,2860,710,2013,1923,4067,23,25
53,300000,2,1,750,5120,1,0,0,4,750,0,1941,1998,3939,35,61
34,592105,3,2,1640,29970,2,0,0,3,1640,0,1992,0,2510,31,32
60,530000,3,2,3660,39478,2,0,2,4,3260,400,1989,0,2337,12,12
39,237333,3,2,2340,16500,1,0,0,4,1500,840,1972,0,1776,33,43
69,355000,3,2,2110,4038,2,0,0,4,2110,0,1989,0,1980,18,26
3,485000,4,3,2340,7048,1,0,0,4,1340,1000,1979,0,850,19,22
54,356000,4,2,2020,48693,1,0,0,3,2020,0,1949,1998,3134,27,27
5,485000,3,2,1610,4160,1,0,0,4,1010,600,1917,0,3115,35,63
56,982000,4,2,3610,8580,2,0,0,3,3610,0,2014,0,511,19,21
39,310000,4,1,1740,11075,1,0,0,3,1740,0,1965,1993,1715,36,62
18,879950,4,2,3500,13875,1,0,4,4,1830,1670,1938,0,141,35,65
20,648360,4,1,2260,7005,1,0,1,4,1130,1130,1947,1988,731,19,21
68,525000,4,2,2910,6308,1,0,0,3,1640,1270,1985,0,918,5,9
55,268000,3,2,1650,6684,2,0,0,3,1650,0,1991,0,370,18,19
49,775950,4,2,2970,4400,2,0,0,3,2970,0,2014,0,1227,31,31
13,790000,3,1,1790,6117,1,0,2,3,1350,440,1940,1996,1526,35,74
5,568000,3,2,2350,5080,1,0,0,3,1780,570,1929,0,3467,35,57
40,850830,3,2,2070,13241,1,0,0,5,1270,800,1910,0,2110,35,46
38,325000,3,2,1350,11805,1,0,0,3,1350,0,1986,0,857,11,11
25,754950,3,2,2610,7256,2,0,0,3,2610,0,2014,0,427,19,21
60,500000,5,3,3130,12087,2,0,0,3,2180,950,1975,0,2244,16,15
38,550000,4,2,2700,5100,1,0,0,4,1440,1260,1968,0,2955,35,63
39,558000,4,2,2180,3870,1,0,0,3,1020,1160,1900,2005,3793,35,59
17,307000,3,1,1370,7500,1,0,0,3,1370,0,1960,2012,3268,7,10
66,747500,4,2,2350,18600,2,0,0,4,2350,0,1977,0,1153,17,16
3,531000,2,3,1270,1175,2,0,0,3,1110,160,2000,0,792,35,47
7,290000,4,2,2000,13300,1,0,0,4,1200,800,1968,0,2497,1,0
54,233000,3,1,1250,6180,1,0,0,3,1250,0,1955,2005,2623,36,67
10,110000,3,1,1250,53143,1,0,0,5,1250,0,1945,0,1578,21,23
28,642000,4,2,2560,8780,2,0,0,3,2560,0,1992,0,2960,16,17
62,565000,4,2,2230,8624,1,0,0,4,1430,800,1969,0,778,31,31
13,765000,5,3,3580,14275,2,0,0,3,3190,390,1999,0,1232,16,15
68,275000,4,2,2030,8426,2,0,0,3,2030,0,1944,0,2792,40,69
52,264000,3,1,1760,7482,1,0,0,4,1760,0,1966,0,2291,14,13
18,409316,3,2,1800,3168,2,0,0,3,1800,0,2014,0,3832,38,38
46,269500,2,1,1480,7276,1,0,0,4,940,540,1978,2000,3698,32,34
67,485000,4,2,1900,7200,1,0,0,3,1370,530,1977,2004,221,35,65
68,215000,4,1,1860,5040,1,0,0,5,1860,0,1920,0,1303,12,12
18,200000,3,1,1050,5000,1,0,0,4,1050,0,1967,0,3547,32,34
27,400000,4,2,1240,3867,1,0,0,3,800,440,1987,2000,397,35,60
35,500000,4,1,1720,4011,1,0,0,4,1720,0,1904,0,2474,35,50
49,339990,3,2,2570,4600,2,0,0,3,2570,0,2014,0,3504,1,45
42,459950,3,1,1850,6869,1,0,2,5,1100,750,1919,1934,1831,6,68
18,260000,4,2,1990,6671,2,0,0,3,1990,0,1989,0,2666,14,13
59,635000,3,2,3350,4007,2,0,0,3,2550,800,2005,0,30,19,22
68,840000,3,2,2783,11177,2,0,0,3,2783,0,1910,1999,2857,35,61
21,788600,4,2,3500,7200,2,0,0,3,3500,0,2005,0,4157,31,32
49,355000,4,2,2040,8265,2,0,0,3,2040,0,1996,0,378,35,65
3,705380,3,2,2490,4343,2,0,0,3,2490,0,2003,0,2592,16,17
53,379000,3,2,1740,30886,2,0,0,3,1740,0,1992,0,3269,27,27
66,450000,3,1,1480,8394,1,0,0,4,1480,0,1971,0,3583,31,31
26,355000,2,1,1270,3200,1,0,0,4,960,310,1920,0,2995,35,47
26,537000,3,2,1550,12920,2,0,0,5,1550,0,1999,0,209,19,21
66,391500,3,2,1920,9625,2,0,0,3,1920,0,1993,0,4280,27,27
13,316500,4,2,2150,6807,2,0,0,4,2150,0,1991,0,295,18,19
59,243000,2,1,1068,1758,2,0,0,3,1068,0,1990,2009,3788,17,16
10,339000,3,1,1080,8100,1,0,0,4,1080,0,1955,2009,1640,36,67
38,304700,2,1,740,5995,1,0,0,4,740,0,1949,1985,737,35,62
33,532000,4,1,2020,7029,1,0,0,4,1430,590,1979,0,204,31,31
38,403950,2,1,710,1136,2,0,0,4,710,0,1943,0,1963,35,46
32,710000,3,2,2140,4923,1,0,0,4,1070,1070,1928,0,4037,35,47
48,352450,3,2,1430,6000,1,0,0,5,1430,0,1945,0,1326,36,67
46,415000,4,2,1610,9600,1,0,0,5,1610,0,1967,0,3929,25,34
68,232500,3,1,1940,9887,1,0,0,4,1140,800,1969,0,3182,14,2
19,970000,4,3,2790,5420,1,0,3,3,1130,1660,1963,2013,1553,36,70
20,1050000,4,2,3030,12590,1,0,0,4,3030,0,1988,0,2649,3,3
18,372500,4,1,1590,10523,2,0,0,4,1590,0,1922,0,886,36,62
4,397000,4,2,1440,7680,1,0,0,3,1200,240,1971,0,144,19,22
33,1025000,3,1,2640,8000,1,0,3,4,1320,1320,1960,2001,2521,23,25
54,505000,3,1,1640,10695,1,0,2,3,1640,0,1975,0,568,19,22
23,355300,3,2,1620,7410,1,0,0,5,1620,0,1955,0,1569,36,62
54,360500,3,2,1150,887,3,0,0,3,1150,0,2007,0,164,35,62
11,413000,4,1,1410,6000,1,0,0,3,810,600,1925,2002,3032,35,61
47,711000,4,1,1980,10800,1,0,0,5,990,990,1948,1985,2869,23,25
47,400000,3,1,1050,6150,1,0,0,4,950,100,1928,0,2830,35,55
61,453000,3,2,1660,15050,1,0,0,3,1260,400,1983,2009,690,19,22
41,280000,1,0,420,6720,1,0,0,3,420,0,1922,2008,3472,35,51
47,300000,3,1,910,7700,1,0,0,4,910,0,1971,0,810,19,22
60,300000,4,2,2303,3826,2,0,0,3,2303,0,2006,0,678,1,45
34,359800,4,2,2390,6426,2,0,0,3,2390,0,1999,0,3481,1,45
21,662990,3,1,1240,3600,1,0,0,5,1240,0,1926,0,2157,35,55
11,771000,3,2,1780,6120,1,0,0,4,1390,390,1927,0,1263,35,59
69,639000,4,2,1840,5419,1,0,0,4,920,920,1942,1982,2519,35,74
26,244615,3,2,2060,4030,2,0,0,3,2060,0,1999,0,4211,18,20
55,315000,4,2,1940,10200,1,0,0,4,1140,800,1977,0,1695,18,26
28,568000,4,2,2340,50233,1,0,0,4,1170,1170,1966,0,1808,33,43
33,129000,1,1,650,15364,1,0,0,4,650,0,1967,0,735,18,26
3,560000,3,2,1900,8744,2,0,0,3,1900,0,1987,2000,1834,33,42
17,305000,3,1,1610,12247,1,0,0,3,1610,0,1981,2013,1129,32,36
25,475000,3,2,1230,11502,1,0,0,4,1230,0,1984,0,1079,31,31
39,710000,3,3,2440,3427,2,0,0,3,1990,450,2000,0,2065,3,4
55,440000,3,1,2120,6290,1,0,0,4,1220,900,1949,1985,3082,35,51
66,505000,2,2,1060,1209,2,0,0,3,940,120,2006,0,1597,35,46
10,201000,3,1,1460,9750,1,0,0,4,1460,0,1969,0,2538,18,26
0,300000,3,2,2540,5050,2,0,0,3,2540,0,2006,0,2452,18,26
28,458000,5,2,3090,23265,1,0,0,3,2990,100,1957,2000,4291,5,9
46,499500,3,2,2970,21907,2,0,0,3,2970,0,1998,2006,832,32,37
18,479000,3,2,1260,889,3,0,0,3,1260,0,2008,0,4199,35,52
26,225000,3,2,1680,6755,2,0,0,3,1680,0,1994,0,2514,1,45
38,307550,4,2,1980,5909,2,0,0,3,1980,0,2003,0,352,18,19
17,390000,4,2,2490,8290,2,0,0,3,2490,0,1999,0,2500,1,45
27,450000,4,2,2240,7725,1,0,0,5,1120,1120,1956,0,2106,35,49
19,542500,5,3,3010,1074218,1,0,0,5,2010,1000,1931,0,1123,16,15
60,1150000,4,2,3340,10422,2,0,0,3,3340,0,1996,0,160,19,21
42,380000,4,2,2540,6365,2,0,0,3,1870,670,2000,0,1711,32,33
14,437500,3,2,2320,36847,2,0,2,3,2320,0,1992,0,566,27,27
47,440000,4,2,2410,4780,2,0,0,3,2410,0,2000,0,2767,38,38
54,700000,4,2,2770,5686,2,0,0,3,2770,0,2004,2003,4194,33,43
49,330000,3,2,1860,11227,2,0,0,3,1860,0,1995,0,1924,21,23
38,550000,3,2,2260,4165,2,0,0,3,2260,0,2005,0,2079,33,43
21,648475,4,2,2250,5700,1,0,0,3,1200,1050,1951,1994,2048,35,52
5,651000,3,2,3240,108366,2,0,0,4,3240,0,1991,0,1450,18,26
18,376000,2,1,1150,4000,1,0,0,3,1150,0,1947,2012,2381,35,74
29,289950,3,2,1960,3480,2,0,0,3,1960,0,2004,2003,2383,32,34
25,345000,2,1,1180,844,2,0,0,3,990,190,2005,0,2634,35,64
27,535000,3,2,1360,1016,3,0,0,3,1310,50,2003,0,3324,35,54
49,623000,3,2,1850,7777,2,0,0,5,1850,0,1989,0,588,19,21
34,798000,3,3,3590,6402,2,0,0,3,3590,0,1999,0,1672,33,42
35,525000,5,2,2440,8000,1,0,0,4,1240,1200,1972,0,579,19,22
60,241000,3,2,1770,7000,1,0,0,3,1770,0,1986,0,2470,1,0
41,435500,3,3,1240,1666,2,0,0,3,1000,240,2008,0,3523,35,63
59,972000,4,1,2010,6300,1,0,2,5,1610,400,1937,0,2384,35,74
18,675000,3,2,1990,10260,2,0,0,4,1990,0,1987,0,1219,31,31
56,471500,4,3,2370,3672,1,0,0,5,1650,720,1916,0,3701,35,54
60,425000,3,2,1950,5689,2,0,0,3,1950,0,2009,0,4265,38,38
5,444845,3,2,1600,3573,2,0,0,3,1600,0,2013,1923,2375,32,34
7,851000,3,2,3560,107290,2,0,0,3,3560,0,1987,2000,1784,31,32
6,980000,5,2,3160,11470,1,0,0,4,1780,1380,1971,0,3827,23,25
66,266000,4,2,1995,7102,2,0,0,4,1995,0,1981,0,2717,14,13
55,563500,4,1,2085,174240,1,0,0,3,1610,475,1964,2000,2866,13,14
60,952500,4,1,2550,5055,2,0,0,4,2550,0,1910,0,1489,35,53
52,577000,3,2,2060,5750,1,0,0,3,1330,730,1976,0,3000,35,55
25,675000,3,2,2540,7680,2,0,1,4,2540,0,1940,2001,415,35,70
7,330000,4,2,1940,3784,2,0,0,3,1940,0,2003,0,1221,32,36
52,199950,5,2,1740,8750,1,0,0,4,1740,0,1959,0,1950,10,73
60,445000,4,2,2280,42077,2,0,0,3,2280,0,1994,0,1589,18,26
69,879000,4,2,3360,22111,2,0,0,3,3360,0,1994,0,2015,33,43
68,545000,3,2,2760,17377,2,0,0,3,2760,0,2002,0,3576,32,34
41,531000,3,2,2120,9736,2,0,0,3,2120,0,1988,2000,972,5,9
17,1190000,4,3,2240,6000,1,0,0,4,1270,970,1914,1945,1610,35,52
14,377500,3,2,1410,1377,2,0,0,3,1290,120,2005,0,1615,16,15
52,286000,3,2,1100,750,2,0,0,3,780,320,2008,0,3263,35,49
21,244000,4,1,1450,8960,1,0,0,3,1450,0,1943,2002,41,35,65
67,479000,3,1,1340,13750,1,0,0,4,1340,0,1955,2009,816,3,5
28,173666,4,1,1290,5000,1,0,0,3,1290,0,1957,2000,16,35,65
11,651000,4,2,2740,7140,2,0,0,3,2740,0,1993,0,2075,33,42
26,510000,4,1,2040,8800,1,0,0,4,1020,1020,1961,2001,983,3,6
26,254000,2,1,1060,8187,1,0,0,4,1060,0,1952,0,1200,36,62
4,136500,3,1,1420,8580,1,0,0,3,1420,0,1962,2003,2668,14,13
17,298450,5,3,2100,9752,1,0,0,3,1200,900,2007,0,2454,14,2
41,450000,4,1,2080,3500,1,0,0,5,1260,820,1926,0,3641,35,63
67,160000,3,1,1350,8700,1,0,0,3,1350,0,1942,1999,1253,34,72
68,412000,4,3,3360,9767,2,0,0,3,2450,910,1990,2009,2654,14,13
56,285000,2,1,910,8155,1,0,0,4,910,0,1948,0,1010,36,67
32,550000,4,2,2170,9600,1,0,0,3,1460,710,1980,0,4089,31,31
66,494815,3,2,1910,2091,2,0,0,3,1910,0,2014,0,575,16,17
10,156000,3,1,970,8580,1,0,0,3,970,0,1959,1989,2444,14,2
38,965000,4,2,3160,34560,1,0,0,4,3160,0,1981,0,874,42,41
47,190000,1,1,720,4800,1,0,0,3,720,0,1914,1996,3978,35,57
25,830000,4,2,1850,50662,1,0,0,3,1430,420,1978,0,3332,31,31
61,860000,4,1,1880,3720,1,0,0,4,1880,0,1924,0,943,35,52
25,732000,3,2,2330,1987,2,0,4,3,1410,920,2004,2003,3570,35,50
27,405000,5,1,1880,10000,1,0,0,3,960,920,1963,2008,112,19,22
54,190000,1,0,930,29258,1,0,0,3,930,0,1941,1994,3895,35,71
60,337000,3,2,1460,941,3,0,0,3,1460,0,2006,0,349,35,62
34,1075000,5,4,5180,17811,2,0,2,3,4070,1110,2001,0,3697,38,38
49,420000,5,2,2280,10319,1,0,0,3,1300,980,1959,1989,3337,36,70
5,246000,3,1,1400,7410,1,0,0,3,1400,0,1944,0,3597,6,68
41,560000,4,1,1880,3880,1,0,0,4,1090,790,1944,0,2646,35,50
20,431500,3,3,1900,1612,2,0,0,3,1430,470,2008,0,3656,35,63
62,554729,4,2,2020,4350,2,0,0,5,1730,290,1943,0,3019,35,74
13,312500,2,1,880,6345,1,0,0,3,880,0,1919,2001,3881,35,49
7,565000,4,2,2470,7447,2,0,0,3,2470,0,1984,0,3066,20,67
27,300000,2,1,820,3844,1,0,0,4,820,0,1916,0,3786,35,62
62,240000,3,1,1570,8750,1,0,0,3,1570,0,1960,2012,1353,6,66
45,340000,3,2,1212,1174,3,0,0,3,1212,0,2004,2003,351,35,60
55,800000,4,2,2990,16809,2,0,0,3,2990,0,1990,2009,1582,42,44
48,510000,4,2,2610,8031,2,0,0,3,2610,0,1998,2006,1573,20,67
7,463000,2,1,1150,4400,1,0,0,4,1150,0,1905,0,2974,35,53
61,605000,4,2,2940,48788,1,0,0,5,1520,1420,1961,0,1040,17,16
20,356000,2,1,1060,16470,1,0,0,3,1060,0,1977,2004,1029,42,41
67,592350,2,2,1570,4665,1,0,0,3,1570,0,2006,0,4333,31,32
59,263400,4,2,1360,60548,1,0,0,3,960,400,1960,2012,2856,1,0
67,695500,5,2,2510,9180,1,0,1,4,1600,910,1975,0,2696,31,31
32,435000,3,1,2220,132858,1,0,0,3,1110,1110,1988,2000,609,16,15
62,342000,4,2,2300,6448,2,0,0,3,2300,0,2001,0,2064,18,18
38,285000,3,2,1680,35127,2,0,0,3,1680,0,1987,2000,1679,1,45
49,511500,4,1,1360,6000,1,0,0,3,1360,0,1917,2009,3910,35,54
67,340000,3,2,2120,13090,1,0,0,3,2120,0,1997,0,629,1,1
45,632500,5,2,2640,7096,2,0,0,3,2640,0,2003,0,4204,31,32
42,795000,4,3,3200,3250,2,0,0,3,2670,530,2007,0,2096,16,17
14,252700,2,1,1070,9643,1,0,0,3,1070,0,1985,0,631,18,18
47,515500,4,2,2920,7700,2,0,0,3,2920,0,2003,0,922,11,11
34,499500,3,2,2520,53143,1,0,0,3,2520,0,1988,2000,2539,11,11
47,267000,3,2,1584,2800,2,0,0,3,1584,0,2012,1912,743,1,1
21,258000,3,1,1620,7540,1,0,0,3,1310,310,1988,2000,1786,21,23
11,757000,3,3,3190,5283,2,0,0,3,3190,0,2007,0,1682,16,17
54,249000,4,2,1830,6136,2,0,0,3,1830,0,1990,2009,2211,18,18
10,238750,3,1,1830,8209,1,0,0,3,1830,0,1942,1999,1057,17,16
67,875000,4,3,3110,108464,2,0,2,4,3110,0,1979,0,2010,33,43
55,575000,5,3,3690,49709,1,0,2,3,2690,1000,1960,2012,1949,10,73
41,387884,3,1,1590,8219,1,0,0,5,970,620,1938,0,553,19,22
31,327000,3,1,1320,13200,1,0,0,3,1320,0,1970,2014,299,32,37
5,495000,4,2,2656,21195,2,0,0,3,2656,0,2014,0,2593,1,0
28,425000,3,2,1820,8058,1,0,0,3,1260,560,1974,0,749,19,22
55,289987,3,1,1570,15330,1,0,0,3,1080,490,1956,2001,1067,6,68
32,535000,4,2,2290,5350,2,0,0,4,2120,170,1958,1972,2130,35,74
14,605000,3,2,1290,2500,2,0,0,4,1290,0,1987,0,3020,35,53
33,327500,3,1,1070,7140,1,0,0,3,1070,0,1989,0,2789,35,57
33,371000,3,1,1420,4500,1,0,0,3,1420,0,1959,1989,1754,35,47
47,570000,4,2,2290,6738,2,0,0,3,2290,0,1996,0,2990,16,17
61,690000,3,1,1760,4000,2,0,0,3,1760,0,1922,2008,1911,35,46
17,320000,3,2,2680,7757,2,0,0,3,2680,0,1990,2009,4054,14,13
56,410000,3,1,2710,19000,2,0,3,4,2710,0,1950,1983,1319,6,68
38,288350,3,1,1860,7963,1,0,0,3,1200,660,1963,2008,3378,40,72
62,529950,3,1,1240,5000,1,0,0,5,1240,0,1909,1988,4013,35,50
52,320000,4,1,1890,43560,1,0,0,4,1890,0,1974,0,2533,1,45
7,195000,2,1,720,18000,1,0,0,3,720,0,1950,2005,149,35,71
25,400000,2,1,1470,6120,1,0,0,2,1470,0,1940,0,2920,35,54
11,267345,4,2,2510,8165,1,0,0,4,1610,900,1972,0,2389,14,13
67,560000,4,2,1950,9800,1,0,0,3,1330,620,1968,1997,411,19,21
14,799000,4,3,3120,5000,2,0,0,3,2370,750,2005,0,2166,35,54
18,458000,1,2,2140,10350,1,0,0,3,1470,670,1976,0,898,42,41
10,1225000,4,4,5420,101930,1,0,0,3,3890,1530,2001,0,2100,31,32
28,490000,3,1,1920,5405,1,0,2,4,960,960,1947,1988,3296,35,61
60,507500,3,1,1990,9594,1,0,0,3,1190,800,1977,2004,1006,31,31
67,1049000,4,3,4740,126759,2,0,0,4,4740,0,1991,0,2292,16,15
26,380000,3,2,1660,8281,1,0,0,3,1660,0,1949,1998,3331,35,63
3,744312,4,2,2800,5900,1,0,0,3,1660,1140,1963,2008,3747,35,54
55,202000,2,1,920,7569,1,0,0,4,920,0,1950,1983,438,6,69
34,335000,4,2,2610,4781,2,0,0,3,2610,0,2009,0,2890,1,0
51,687000,4,2,2370,10083,2,0,0,5,2370,0,1966,0,614,19,21
20,389950,4,2,3140,8060,2,0,0,3,3140,0,1991,0,2663,14,13
34,685000,3,2,3150,219978,2,0,0,4,3000,150,1990,0,3442,29,29
3,712198,4,2,2450,4247,2,0,0,3,2450,0,2013,1923,1272,31,31
16,732000,3,2,1940,55756,1,0,0,5,1940,0,1954,0,1662,3,6
31,430000,2,1,990,4802,1,0,0,3,990,0,1947,2012,3983,35,56
8,394950,3,2,1350,1250,3,0,0,3,1270,80,2006,0,3528,35,63
21,90000,2,1,580,7500,1,0,0,3,580,0,1943,2002,3674,35,71
34,335000,3,2,1170,5360,1,0,0,3,1170,0,1919,2001,4269,35,49
52,365000,4,2,1940,25600,1,0,0,1,1940,0,1962,0,3036,3,5
46,506000,3,1,2180,7700,1,0,0,3,1480,700,1961,2004,1362,36,70
21,334000,4,2,2210,6080,1,0,2,4,1410,800,1965,0,502,35,71
41,699000,4,2,3280,27441,2,0,0,3,3280,0,1996,0,3842,31,32
45,455000,2,1,1310,12196,1,0,0,3,1310,0,1970,2014,1152,31,31
52,349900,3,2,2420,38781,1,0,0,5,1210,1210,1949,0,1211,16,15
4,325000,4,2,1890,6156,1,0,0,3,980,910,1980,0,3495,35,49
46,465000,2,2,1430,1425,2,0,0,3,995,435,2006,0,1838,35,53
27,595000,3,2,1480,5000,1,0,0,4,750,730,1928,0,3913,35,56
13,255000,4,2,2070,7800,2,0,0,3,2070,0,1989,0,826,14,2
66,215000,3,1,960,9563,1,0,0,5,960,0,1967,0,1141,14,13
39,499950,2,2,1060,1208,2,0,0,3,940,120,2005,0,1608,35,46
34,297500,4,2,1910,5000,2,0,0,3,1910,0,2005,0,1877,21,23
7,224500,4,1,1430,8355,1,0,0,4,1430,0,1983,0,2585,1,45
49,450000,4,2,1960,11600,1,0,0,5,980,980,1931,0,3344,1,1
60,321000,4,2,1830,9601,2,0,0,3,1830,0,2003,0,2331,21,23
19,540000,3,1,1300,62290,1,0,0,3,1300,0,1983,2009,2272,31,32
19,540000,3,2,1470,1691,2,0,0,3,1000,470,2007,0,90,35,54
18,345600,5,3,2800,5120,2,0,0,3,2800,0,1903,2005,2794,35,59
6,530000,3,1,1980,6760,1,0,0,4,1980,0,1973,0,2624,3,7
38,563500,4,2,2800,12831,2,0,0,3,2800,0,2001,0,1018,11,11
6,835000,4,2,1910,6960,1,0,0,5,1910,0,1941,0,3844,35,47
35,1120000,5,2,4400,18500,1,0,3,5,2250,2150,1963,0,1032,17,16
46,250000,4,2,1800,8100,2,0,0,3,1800,0,1998,2006,1813,21,23
60,450000,2,2,2130,4920,1,0,4,4,1530,600,1941,1998,2747,35,55
5,361280,2,1,820,6400,1,0,0,4,820,0,1944,0,3518,35,61
10,910000,3,2,2700,6120,1,0,0,4,1350,1350,1962,0,495,35,54
33,557125,4,2,3370,12447,2,0,0,3,3370,0,1991,0,835,42,44
19,1220000,4,2,3240,3600,2,0,0,3,2060,1180,2008,0,2043,35,52
40,547500,3,3,1650,2262,3,0,0,3,1650,0,2010,0,3901,35,47
33,289950,3,2,1670,7757,1,0,0,3,1670,0,1992,0,8,18,18
68,760000,4,2,3300,8365,3,0,0,3,3300,0,2014,0,3812,35,61
32,400000,3,2,1450,4706,2,0,0,3,1450,0,2009,0,3957,17,16
12,316000,4,2,2010,7226,2,0,0,3,2010,0,1995,0,992,1,45
52,385000,3,3,1630,1677,3,0,0,3,1630,0,2007,0,2801,35,62
46,171224,3,1,1140,8366,1,0,0,5,1140,0,1943,0,2544,32,36
7,387000,3,2,1445,1606,2,0,0,3,1300,145,2003,0,1676,16,15
54,205000,3,1,1050,8498,1,0,0,3,1050,0,1958,2004,1824,18,19
33,418500,3,2,2060,4399,2,0,0,3,2060,0,2007,0,2743,38,38
3,650000,3,1,2160,9000,1,0,2,4,1400,760,1949,1985,620,35,70
38,364900,3,3,2500,8304,2,0,0,3,2500,0,1997,0,634,18,19
39,335000,3,1,2430,9133,1,0,0,4,1410,1020,1978,2000,3234,32,37
47,770000,3,2,2910,10204,2,0,0,3,2910,0,1990,2009,1421,31,31
66,593000,3,2,1830,1850,2,0,0,3,1690,140,2011,0,1705,16,15
31,342000,2,2,1175,1366,2,0,0,3,740,435,2005,0,4216,35,47
42,1120000,5,1,2540,6660,2,0,3,4,2340,200,1954,1979,4318,35,63
5,255000,5,2,2060,8632,1,0,0,3,1030,1030,1962,2003,124,6,65
4,387000,3,1,1230,9568,1,0,0,5,1230,0,1962,0,434,25,34
51,732600,4,2,2130,7300,1,0,0,4,1230,900,1963,0,3347,3,4
18,494000,4,1,2090,4300,1,0,0,4,1250,840,1925,1968,3327,35,63
49,605000,4,2,2620,7553,2,0,0,3,2620,0,1996,0,3996,25,34
55,399000,4,3,3060,5000,2,0,0,3,3060,0,2001,0,1115,9,26
4,500000,3,2,1480,1171,3,0,0,3,1480,0,2006,0,701,35,53
45,285500,4,1,1960,7950,1,0,0,4,1960,0,1967,0,2648,14,13
60,540000,4,2,2180,10140,1,0,0,4,1180,1000,1968,0,4161,31,31
47,264000,4,1,1820,8118,1,0,0,4,1080,740,1980,0,554,18,19
46,752000,4,2,2940,10382,2,0,0,4,2940,0,1991,0,820,25,37
11,628000,4,2,2260,6000,1,0,0,3,1430,830,1958,2004,3969,35,54
47,403500,5,2,3600,17300,1,0,0,4,2410,1190,1968,0,3098,26,68
60,452000,3,1,1110,9012,1,0,0,4,1110,0,1966,0,3416,31,31
31,275000,3,2,1380,4500,1,0,0,3,1380,0,2008,0,1996,21,23
55,772650,4,2,2660,10800,1,0,0,3,2660,0,1955,2014,488,3,4
55,471000,2,1,1240,6417,1,0,0,5,1240,0,1924,1956,3657,35,61
11,450000,3,2,1250,892,2,0,0,3,1040,210,2010,0,1887,35,55
35,739000,4,3,2720,3800,2,0,0,5,1800,920,1919,1934,3614,35,54
27,329932,3,1,1460,5040,1,0,0,3,1100,360,1971,0,266,35,62
55,252750,4,1,1230,7410,1,0,0,3,1230,0,1944,0,3636,6,68
5,176225,3,2,1570,7200,1,0,0,4,1570,0,1952,0,519,36,67
25,460000,3,3,1600,1431,2,0,0,3,1240,360,2006,0,3936,35,56
53,440000,3,1,2000,9900,1,0,2,4,1480,520,1957,2001,1341,26,68
21,902000,4,2,2530,9200,1,0,0,5,1570,960,1976,0,3243,3,5
7,585000,4,3,2400,29252,2,0,0,4,2400,0,1982,2011,1039,42,41
68,530000,3,2,1790,3078,2,0,0,3,1790,0,2010,0,3202,16,15
54,435000,2,1,1060,3036,1,0,0,4,1060,0,1943,0,3064,35,48
53,171758,3,1,1000,8512,1,0,0,3,1000,0,1991,0,2729,12,12
31,668500,4,2,2710,5500,2,0,0,3,2710,0,1999,0,3676,33,42
4,219000,2,1,900,5160,1,0,0,3,900,0,1952,2008,4118,35,49
24,880000,3,2,2130,35169,1,0,0,4,2130,0,1989,0,1199,42,41
48,470000,3,2,1730,38884,1,0,0,3,1730,0,1997,0,2438,21,23
25,360000,3,1,1050,9206,1,0,0,3,1050,0,1954,2005,165,35,60
42,665000,4,2,2790,43091,2,0,0,4,2790,0,1989,0,1650,42,44
25,265000,3,2,1440,7741,1,0,0,4,1000,440,1983,0,211,18,19
56,710000,2,1,1640,4080,1,0,0,5,1540,100,1916,0,3211,35,48
33,355000,2,1,1650,4000,1,0,0,4,950,700,1947,1988,3216,35,51
56,330000,4,1,2440,7350,1,0,0,3,1610,830,1978,0,2875,18,20
52,290900,2,2,1610,17600,2,0,0,3,1610,0,1930,1983,666,40,71
41,681965,4,2,2683,40386,2,0,0,4,2683,0,1987,0,187,31,31
40,292000,4,2,2414,7693,2,0,0,3,2414,0,2006,0,2569,1,1
34,210000,4,1,1920,10403,1,0,0,3,1370,550,1959,1989,1954,14,13
62,285000,5,2,2270,6300,2,0,0,3,2270,0,1995,0,590,1,45
5,599000,3,1,1960,4788,1,0,0,4,1090,870,1920,0,3601,35,54
26,745000,3,1,1490,9800,1,0,0,4,1140,350,1947,1988,159,2,3
25,800000,4,2,2680,7200,1,0,0,3,1380,1300,1952,2013,327,19,21
45,963000,4,3,3280,6603,2,0,0,3,3280,0,2007,0,1100,3,5
31,615000,4,2,2150,9070,2,0,0,4,2150,0,1985,0,805,31,31
47,515000,3,3,1360,1419,2,0,0,3,1040,320,2007,0,3484,35,50
